,0,1,2,3,4,5,6,7,8,9,10,11,12,13
100,21193.154296875,21192.6796875,21200.494140625,21200.255859375,21192.138671875,21196.9609375,21194.072265625,21192.37890625,21199.244140625,21197.029296875,21193.220703125,21188.8125,21184.146484375,21188.9609375
101,21197.21484375,21199.853515625,21203.123046875,21203.62890625,21196.498046875,21201.322265625,21198.091796875,21199.509765625,21204.240234375,21203.82421875,21199.94921875,21196.841796875,21192.318359375,21193.958984375
102,21194.6328125,21200.27734375,21199.896484375,21201.744140625,21196.0703125,21200.337890625,21196.271484375,21199.888671875,21203.876953125,21203.35546875,21200.2265625,21197.77734375,21195.04296875,21194.328125
103,21198.41015625,21203.888671875,21203.56640625,21205.474609375,21199.556640625,21205.083984375,21200.990234375,21204.84765625,21208.203125,21206.80859375,21203.6953125,21200.080078125,21199.650390625,21199.302734375
104,21211.689453125,21215.361328125,21216.96875,21217.890625,21210.265625,21218.107421875,21214.583984375,21217.587890625,21220.68359375,21218.515625,21213.890625,21209.275390625,21210.146484375,21211.986328125
105,21216.908203125,21221.744140625,21221.748046875,21222.48046875,21216.23828125,21223.29296875,21219.94921875,21223.525390625,21226.728515625,21224.23828125,21218.947265625,21215.97265625,21216.736328125,21218.5546875
106,21214.05078125,21220.837890625,21218.306640625,21219.95703125,21215.91015625,21220.630859375,21217.416015625,21221.724609375,21225.37109375,21222.529296875,21217.453125,21216.322265625,21217.142578125,21218.009765625
107,21221.537109375,21226.39453125,21226.595703125,21226.60546875,21222.873046875,21228.62890625,21225.765625,21227.71875,21232.55078125,21227.775390625,21222.71875,21220.521484375,21222.541015625,21226.07421875
108,21273.251953125,21270.173828125,21280.22265625,21276.794921875,21262.677734375,21276.31640625,21275.96875,21272.283203125,21278.376953125,21273.197265625,21261.623046875,21256.767578125,21258.06640625,21269.5546875
109,21319.4921875,21317.1015625,21326.142578125,21319.6796875,21303.390625,21320.35546875,21322.015625,21318.33984375,21322.34375,21319.55078125,21304.494140625,21301.224609375,21299.544921875,21311.470703125
110,21350.525390625,21354.203125,21357.103515625,21349.734375,21336.064453125,21352.869140625,21354.845703125,21353.205078125,21355.685546875,21353.974609375,21339.119140625,21338.40234375,21336.154296875,21344.91796875
111,21402.365234375,21405.8515625,21412.3203125,21399.55078125,21385.634765625,21407.90625,21410.19140625,21405.26953125,21407.232421875,21402.8828125,21389.220703125,21385.578125,21386.408203125,21397.12109375
112,21442.5546875,21451.845703125,21455.919921875,21441.154296875,21430.435546875,21450.10546875,21452.859375,21447.4921875,21450.921875,21443.931640625,21431.302734375,21432.0859375,21432.42578125,21442.62890625
113,21444.40234375,21465.294921875,21459.05078125,21447.58984375,21446.064453125,21455.689453125,21457.931640625,21455.642578125,21461.486328125,21450.919921875,21443.322265625,21450.98828125,21451.9296875,21457.263671875
