,0,1,2,3,4,5,6,7,8,9,10,11,12,13
88,21257.0,21259.0,21260.0,21256.0,21241.0,21224.0,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0
89,21259.0,21260.0,21256.0,21241.0,21224.0,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0
90,21260.0,21256.0,21241.0,21224.0,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0
91,21256.0,21241.0,21224.0,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0
92,21241.0,21224.0,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0
93,21224.0,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0
94,21187.0,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0
95,21176.0,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0
96,21176.0,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0
97,21176.0,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0
98,21176.0,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0
99,21188.0,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0
100,21191.0,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0
101,21190.0,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0
